Year;Month;Citizenship;Decision;Number
2016;10;Israel;Positive;2
2016;10;Japan;Positive;26
2016;10;Jordan;Positive;2
2016;10;Kazakstan;Positive;8
2016;10;Kenya;Positive;11
2016;10;Kenya;Negative;6
2016;10;Korea, Republic of (South Korea);Positive;8
2016;10;Kosovo;Positive;24
2016;10;Kosovo;Negative;10
2016;10;Kyrgyzstan;Negative;4
2016;10;Lebanon;Positive;1
2016;10;Lebanon;Negative;1
2016;10;Lithuania;Positive;1
2016;10;Malaysia;Positive;4
2016;10;Mexico;Positive;10
2016;10;Mexico;Negative;2
2016;10;Moldova, Republic of;Positive;1
2016;10;Moldova, Republic of;Negative;2
2016;10;Mongolia;Positive;1
2016;10;Morocco;Positive;14
2016;10;Morocco;Negative;1
2016;10;Mozambique;Negative;1
2016;10;Namibia;Positive;1
2016;10;Nepal;Positive;24
2016;10;Nepal;Negative;17
2016;10;Netherlands;Positive;1
2016;10;New Zealand;Positive;2
2016;10;New Zealand;Negative;1
2016;10;Nigeria;Positive;33
2016;10;Nigeria;Negative;14
2016;10;Not clarified;Positive;4
2016;10;Not clarified;Negative;4
2016;10;Pakistan;Positive;10
2016;10;Pakistan;Negative;4
2016;10;Peru;Positive;4
2016;10;Philippines;Positive;45
2016;10;Philippines;Negative;3
2016;10;Portugal;Negative;1
2016;10;Russian Federation;Positive;261
2016;10;Russian Federation;Negative;37
2016;10;Rwanda;Positive;1
2016;10;Senegal;Positive;2
2016;10;Senegal;Negative;1
2016;10;Serbia;Positive;44
2016;10;Serbia;Negative;2
2016;10;Singapore;Positive;22
2016;10;Singapore;Negative;1
2016;10;Somalia;Positive;40
2016;10;Somalia;Negative;6
2016;10;South Africa;Positive;3
2016;10;South Sudan;Positive;1
2016;10;Sri Lanka;Positive;6
2016;10;Stateless;Positive;4
2016;10;Sudan;Positive;5
2016;10;Syrian Arab Republic;Positive;18
2016;10;Taiwan;Positive;26
2016;10;Taiwan;Negative;1
2016;10;Tanzania, United Republic of;Positive;4
2016;10;Thailand;Positive;48
2016;10;Thailand;Negative;6
2016;10;Togo;Positive;1
2016;10;Tunisia;Positive;3
2016;10;Tunisia;Negative;2
2016;10;Turkey;Positive;21
2016;10;Turkey;Negative;22
2016;10;Uganda;Positive;4
2016;10;Ukraine;Positive;93
2016;10;Ukraine;Negative;10
2016;10;United Kingdom;Positive;1
2016;10;United States;Positive;74
2016;10;United States;Negative;5
2016;10;Uzbekistan;Positive;30
2016;10;Venezuela;Positive;2
2016;10;Viet Nam;Positive;35
2016;10;Viet Nam;Negative;9
2016;10;Yemen;Positive;2
2016;10;Zambia;Positive;2
2016;11;Afghanistan;Positive;19
2016;11;Afghanistan;Negative;4
2016;11;Albania;Positive;6
2016;11;Albania;Negative;4
2016;11;Algeria;Positive;1
2016;11;Algeria;Negative;1
2016;11;Angola;Negative;1
2016;11;Argentina;Positive;7
2016;11;Armenia;Positive;1
2016;11;Australia;Positive;14
2016;11;Australia;Negative;1
2016;11;Azerbaijan;Positive;1
2016;11;Bangladesh;Positive;26
2016;11;Bangladesh;Negative;10
2016;11;Belarus;Positive;20
2016;11;Belarus;Negative;3
2016;11;Bosnia and Herzegovina;Positive;8
2016;11;Bosnia and Herzegovina;Negative;4
2016;11;Brazil;Positive;21
2016;11;Cambodia;Positive;3
2016;11;Cambodia;Negative;1
2016;11;Cameroon;Positive;12
2016;11;Cameroon;Negative;6
2016;11;Canada;Positive;35
2016;11;Chile;Positive;4
2016;11;China;Positive;225
2016;11;China;Negative;13
2016;11;Colombia;Positive;4
2016;11;Congo (Congo-Kinshasa);Negative;2
2016;11;Côte dIvoire;Positive;1
2016;11;Côte dIvoire;Negative;2
2016;11;Cuba;Positive;1
2016;11;Dominican Republic;Positive;1
2016;11;Egypt;Positive;10
2016;11;Ethiopia;Positive;5
2016;11;Ethiopia;Negative;4
2016;11;Gambia;Positive;3
2016;11;Gambia;Negative;4
2016;11;Georgia;Positive;1
2016;11;Georgia;Negative;3
2016;11;Ghana;Positive;15
2016;11;Ghana;Negative;12
2016;11;Greece;Positive;1
2016;11;Guatemala;Positive;1
2016;11;Guinea;Positive;1
2016;11;Guinea-Bissau;Negative;1
2016;11;India;Positive;128
2016;11;India;Negative;85
2016;11;Indonesia;Positive;4
2016;11;Iran, Islamic Republic of;Positive;17
2016;11;Iran, Islamic Republic of;Negative;10
2016;11;Iraq;Positive;88
2016;11;Iraq;Negative;22
2016;11;Israel;Positive;1
2016;11;Japan;Positive;26
2016;11;Jordan;Positive;4
2016;11;Kazakstan;Positive;7
2016;11;Kenya;Positive;9
2016;11;Kenya;Negative;1
2016;11;Korea, Democratic Peoples Republic of (North Korea);Positive;1
2016;11;Korea, Republic of (South Korea);Positive;120
2016;11;Kosovo;Positive;29
2016;11;Kosovo;Negative;11
2016;11;Liberia;Positive;1
2016;11;Libyan Arab Jamahiriya;Positive;1
2016;11;Malaysia;Positive;9
2016;11;Mexico;Positive;25
2016;11;Mexico;Negative;2
2016;11;Moldova, Republic of;Positive;5
2016;11;Montenegro;Positive;2
2016;11;Morocco;Positive;16
2016;11;Morocco;Negative;3
2016;11;Myanmar;Positive;2
2016;11;Nepal;Positive;27
2016;11;Nepal;Negative;19
2016;11;New Zealand;Positive;4
2016;11;Nigeria;Positive;27
2016;11;Nigeria;Negative;21
2016;11;Not clarified;Positive;7
2016;11;Not clarified;Negative;1
2016;11;Pakistan;Positive;16
2016;11;Pakistan;Negative;4
2016;11;Papua New Guinea;Positive;1
2016;11;Peru;Positive;4
2016;11;Philippines;Positive;42
2016;11;Philippines;Negative;8
2016;11;Russian Federation;Positive;219
2016;11;Russian Federation;Negative;41
2016;11;Rwanda;Positive;1
2016;11;Rwanda;Negative;1
2016;11;Saudi Arabia;Positive;1
2016;11;Senegal;Positive;1
2016;11;Serbia;Positive;3
2016;11;Serbia;Negative;4
2016;11;Singapore;Positive;25
2016;11;Somalia;Positive;38
2016;11;Somalia;Negative;11
2016;11;South Africa;Positive;2
2016;11;South Sudan;Positive;2
2016;11;Sri Lanka;Positive;4
2016;11;Stateless;Positive;1
2016;11;Sudan;Negative;1
2016;11;Syrian Arab Republic;Positive;9
2016;11;Syrian Arab Republic;Negative;3
2016;11;Taiwan;Positive;17
2016;11;Tanzania, United Republic of;Positive;2
2016;11;Tanzania, United Republic of;Negative;1
2016;11;Thailand;Positive;48
2016;11;Thailand;Negative;4
2016;11;Tunisia;Positive;8
2016;11;Tunisia;Negative;1
2016;11;Turkey;Positive;39
2016;11;Turkey;Negative;10
2016;11;Turkmenistan;Positive;1
2016;11;Uganda;Negative;1
2016;11;Ukraine;Positive;126
2016;11;Ukraine;Negative;12
2016;11;United Kingdom;Negative;1
2016;11;United States;Positive;119
2016;11;United States;Negative;5
2016;11;Unknown;Negative;2
2016;11;Uzbekistan;Positive;53
2016;11;Venezuela;Positive;1
2016;11;Viet Nam;Positive;32
2016;11;Viet Nam;Negative;20
2016;11;Zambia;Positive;1
2016;11;Zimbabwe;Positive;1
2016;12;Afghanistan;Positive;9
2016;12;Afghanistan;Negative;12
2016;12;Albania;Positive;4
2016;12;Albania;Negative;5
2016;12;Algeria;Positive;10
2016;12;Argentina;Positive;3
2016;12;Armenia;Positive;4
2016;12;Australia;Positive;8
2016;12;Azerbaijan;Positive;2
2016;12;Azerbaijan;Negative;1
2016;12;Bangladesh;Positive;13
2016;12;Bangladesh;Negative;3
2016;12;Barbados;Positive;1
2016;12;Belarus;Positive;6
2016;12;Belarus;Negative;1
2016;12;Bosnia and Herzegovina;Positive;9
2016;12;Bosnia and Herzegovina;Negative;2
2016;12;Brazil;Positive;25
2016;12;Brazil;Negative;3
2016;12;Cambodia;Positive;2
2016;12;Cameroon;Positive;15
2016;12;Cameroon;Negative;3
2016;12;Canada;Positive;35
2016;12;Canada;Negative;1
2016;12;Chile;Positive;9
2016;12;China;Positive;173
2016;12;China;Negative;12
2016;12;Colombia;Positive;10
2016;12;Congo (Congo-Brazzaville);Positive;1
2016;12;Congo (Congo-Kinshasa);Positive;7
2016;12;Congo (Congo-Kinshasa);Negative;1
2016;12;Côte dIvoire;Positive;1
2016;12;Croatia;Positive;1
2016;12;Cuba;Positive;3
2016;12;Egypt;Positive;6
2016;12;Egypt;Negative;1
2016;12;Eritrea;Negative;3
2016;12;Ethiopia;Positive;7
2016;12;Gambia;Positive;5
2016;12;Gambia;Negative;4
2016;12;Georgia;Positive;4
2016;12;Ghana;Positive;11
2016;12;Ghana;Negative;3
2016;12;Greece;Positive;2
2016;12;Guinea-Bissau;Negative;1
2016;12;Honduras;Positive;2
2016;12;Hong Kong;Positive;1
2016;12;India;Positive;96
2016;12;India;Negative;4
2016;12;Indonesia;Positive;13
2016;12;Iran, Islamic Republic of;Positive;19
2016;12;Iran, Islamic Republic of;Negative;6
2016;12;Iraq;Positive;80
2016;12;Iraq;Negative;15
2016;12;Israel;Positive;1
2016;12;Israel;Negative;2
2016;12;Japan;Positive;24
2016;12;Jordan;Positive;3
2016;12;Kazakstan;Positive;5
2016;12;Kenya;Positive;4
2016;12;Kenya;Negative;2
2016;12;Korea, Republic of (South Korea);Positive;42
2016;12;Korea, Republic of (South Korea);Negative;1
2016;12;Kosovo;Positive;33
2016;12;Kosovo;Negative;4
2016;12;Kyrgyzstan;Positive;4
2016;12;Lao Peoples Democratic Republic;Positive;3
2016;12;Malaysia;Positive;6
2016;12;Mauritius;Positive;1
2016;12;Mexico;Positive;54
2016;12;Mexico;Negative;2
2016;12;Mongolia;Positive;10
2016;12;Montenegro;Positive;2
2016;12;Morocco;Positive;18
2016;12;Morocco;Negative;3
2016;12;Mozambique;Positive;1
2016;12;Myanmar;Positive;1
2016;12;Namibia;Positive;25
2016;12;Nepal;Positive;21
2016;12;Nepal;Negative;11
2016;12;New Zealand;Positive;2
2016;12;Nigeria;Positive;13
2016;12;Nigeria;Negative;10
2016;12;North Macedonia;Positive;2
2016;12;North Macedonia;Negative;2
2016;12;Not clarified;Positive;9
2016;12;Pakistan;Positive;17
2016;12;Pakistan;Negative;7
2016;12;Peru;Positive;3
2016;12;Philippines;Positive;34
2016;12;Philippines;Negative;9
2016;12;Russian Federation;Positive;256
2016;12;Russian Federation;Negative;9
2016;12;Rwanda;Positive;2
2016;12;Serbia;Positive;16
2016;12;Serbia;Negative;1
2016;12;Singapore;Positive;7
2016;12;Somalia;Positive;27
2016;12;Somalia;Negative;1
2016;12;South Africa;Positive;4
2016;12;Sri Lanka;Positive;3
2016;12;Sri Lanka;Negative;1
2016;12;Stateless;Positive;10
2016;12;Sudan;Positive;1
2016;12;Syrian Arab Republic;Positive;11
2016;12;Syrian Arab Republic;Negative;1
2016;12;Taiwan;Positive;6
2016;12;Taiwan;Negative;2
2016;12;Tanzania, United Republic of;Positive;5
2016;12;Thailand;Positive;55
2016;12;Thailand;Negative;4
2016;12;Tunisia;Positive;4
2016;12;Tunisia;Negative;1
2016;12;Turkey;Positive;61
2016;12;Turkey;Negative;15
2016;12;Turkmenistan;Positive;1
2016;12;Uganda;Negative;1
2016;12;Ukraine;Positive;119
2016;12;Ukraine;Negative;22
2016;12;United States;Positive;90
2016;12;United States;Negative;1
2016;12;Uzbekistan;Positive;58
2016;12;Venezuela;Positive;2
2016;12;Viet Nam;Positive;46
2016;12;Viet Nam;Negative;20
2016;12;Yemen;Positive;2
2016;12;Zambia;Positive;1
2016;12;Zimbabwe;Positive;1
2017;1;Afghanistan;Positive;10
2017;1;Afghanistan;Negative;5
2017;1;Albania;Positive;2
2017;1;Algeria;Positive;2
2017;1;Angola;Positive;1
2017;1;Angola;Negative;1
2017;1;Argentina;Positive;3
2017;1;Australia;Positive;3
2017;1;Bangladesh;Positive;16
2017;1;Bangladesh;Negative;4
2017;1;Belarus;Positive;3
2017;1;Bosnia and Herzegovina;Positive;9
2017;1;Bosnia and Herzegovina;Negative;1
2017;1;Brazil;Positive;14
2017;1;Brazil;Negative;2
2017;1;Burkina Faso;Positive;1
2017;1;Cambodia;Positive;16
2017;1;Cameroon;Positive;4
2017;1;Cameroon;Negative;3
2017;1;Canada;Positive;13
2017;1;Chile;Positive;1
2017;1;China;Positive;79
2017;1;China;Negative;3
2017;1;Colombia;Positive;1
2017;1;Congo (Congo-Kinshasa);Positive;9
2017;1;Costa Rica;Positive;1
2017;1;Côte dIvoire;Positive;4
2017;1;Croatia;Positive;2
2017;1;Cuba;Positive;1
2017;1;Dominican Republic;Positive;1
2017;1;Ecuador;Positive;2
2017;1;Egypt;Positive;9
2017;1;Egypt;Negative;1
2017;1;Ethiopia;Negative;1
2017;1;Gambia;Positive;4
2017;1;Gambia;Negative;3
2017;1;Ghana;Positive;11
2017;1;Ghana;Negative;4
2017;1;Haiti;Positive;1
2017;1;India;Positive;142
2017;1;India;Negative;3
2017;1;Indonesia;Positive;5
2017;1;Indonesia;Negative;2
2017;1;Iran, Islamic Republic of;Positive;19
2017;1;Iran, Islamic Republic of;Negative;2
2017;1;Iraq;Positive;53
2017;1;Iraq;Negative;7
2017;1;Israel;Positive;3
2017;1;Japan;Positive;9
2017;1;Kazakstan;Positive;3
2017;1;Kazakstan;Negative;3
2017;1;Kenya;Positive;8
2017;1;Korea, Republic of (South Korea);Positive;13
2017;1;Kosovo;Positive;50
2017;1;Kosovo;Negative;12
2017;1;Kyrgyzstan;Positive;1
2017;1;Latvia;Positive;1
2017;1;Lebanon;Positive;4
2017;1;Libyan Arab Jamahiriya;Positive;2
2017;1;Malaysia;Positive;3
2017;1;Mauritania;Positive;1
2017;1;Mexico;Positive;8
2017;1;Morocco;Positive;13
2017;1;Morocco;Negative;5
2017;1;Myanmar;Positive;4
2017;1;Namibia;Positive;27
2017;1;Nepal;Positive;45
2017;1;Nepal;Negative;8
2017;1;New Zealand;Positive;2
2017;1;Nigeria;Positive;10
2017;1;Nigeria;Negative;4
2017;1;North Macedonia;Positive;3
2017;1;Not clarified;Positive;2
2017;1;Not clarified;Negative;5
2017;1;Pakistan;Positive;16
2017;1;Pakistan;Negative;1
2017;1;Peru;Positive;2
2017;1;Philippines;Positive;33
2017;1;Philippines;Negative;7
2017;1;Russian Federation;Positive;134
2017;1;Russian Federation;Negative;18
2017;1;Rwanda;Positive;1
2017;1;Senegal;Positive;1
2017;1;Senegal;Negative;1
2017;1;Serbia;Positive;17
2017;1;Sierra Leone;Positive;2
2017;1;Somalia;Positive;46
2017;1;Somalia;Negative;3
2017;1;South Africa;Positive;2
2017;1;South Africa;Negative;1
2017;1;South Sudan;Positive;1
2017;1;Sri Lanka;Positive;6
2017;1;Stateless;Positive;5
2017;1;Stateless;Negative;2
2017;1;Sudan;Negative;1
2017;1;Syrian Arab Republic;Positive;18
2017;1;Syrian Arab Republic;Negative;3
2017;1;Taiwan;Positive;21
2017;1;Thailand;Positive;41
2017;1;Thailand;Negative;5
2017;1;Togo;Positive;1
2017;1;Tunisia;Positive;3
2017;1;Tunisia;Negative;2
2017;1;Turkey;Positive;49
2017;1;Turkey;Negative;10
2017;1;Ukraine;Positive;128
2017;1;Ukraine;Negative;13
2017;1;United States;Positive;43
2017;1;United States;Negative;3
2017;1;Uzbekistan;Positive;13
2017;1;Uzbekistan;Negative;2
2017;1;Venezuela;Positive;1
2017;1;Viet Nam;Positive;103
2017;1;Viet Nam;Negative;14
2017;1;Zambia;Negative;1
2017;1;Zimbabwe;Positive;2
2017;2;Afghanistan;Positive;15
2017;2;Afghanistan;Negative;11
2017;2;Albania;Positive;5
2017;2;Algeria;Positive;1
2017;2;Algeria;Negative;1
2017;2;Argentina;Positive;1
2017;2;Australia;Positive;18
2017;2;Bangladesh;Positive;23
2017;2;Bangladesh;Negative;3
2017;2;Belarus;Positive;3
2017;2;Bosnia and Herzegovina;Positive;6
2017;2;Bosnia and Herzegovina;Negative;1
2017;2;Brazil;Positive;17
2017;2;Cambodia;Positive;1
2017;2;Cambodia;Negative;1
2017;2;Cameroon;Positive;8
2017;2;Cameroon;Negative;6
2017;2;Canada;Positive;9
2017;2;Chile;Positive;10
2017;2;Chile;Negative;2
2017;2;China;Positive;73
2017;2;China;Negative;6
2017;2;Colombia;Positive;1
2017;2;Colombia;Negative;1
2017;2;Congo (Congo-Brazzaville);Positive;2
2017;2;Congo (Congo-Kinshasa);Positive;7
2017;2;Congo (Congo-Kinshasa);Negative;2
2017;2;Côte dIvoire;Positive;3
2017;2;Cuba;Positive;2
2017;2;Egypt;Positive;11
2017;2;Egypt;Negative;1
2017;2;El Salvador;Positive;1
2017;2;Ethiopia;Positive;11
2017;2;Ethiopia;Negative;1
2017;2;Gambia;Positive;3
2017;2;Georgia;Positive;4
2017;2;Ghana;Positive;9
2017;2;Ghana;Negative;4
2017;2;Guatemala;Positive;1
2017;2;India;Positive;150
2017;2;Indonesia;Positive;6
2017;2;Indonesia;Negative;1
2017;2;Iran, Islamic Republic of;Positive;16
2017;2;Iran, Islamic Republic of;Negative;2
2017;2;Iraq;Positive;76
2017;2;Iraq;Negative;13
2017;2;Israel;Positive;2
2017;2;Israel;Negative;1
2017;2;Jamaica;Positive;1
2017;2;Japan;Positive;30
2017;2;Japan;Negative;4
2017;2;Kazakstan;Positive;1
2017;2;Kazakstan;Negative;2
2017;2;Kenya;Positive;4
2017;2;Kenya;Negative;5
2017;2;Korea, Republic of (South Korea);Positive;7
2017;2;Kosovo;Positive;24
2017;2;Kosovo;Negative;4
2017;2;Kyrgyzstan;Negative;10
2017;2;Lao Peoples Democratic Republic;Positive;1
2017;2;Lebanon;Positive;1
2017;2;Liberia;Negative;1
2017;2;Libyan Arab Jamahiriya;Negative;1
2017;2;Malaysia;Positive;3
2017;2;Mexico;Positive;6
2017;2;Moldova, Republic of;Positive;1
2017;2;Morocco;Positive;10
2017;2;Morocco;Negative;1
2017;2;Mozambique;Positive;1
2017;2;Myanmar;Negative;1
2017;2;Nepal;Positive;48
2017;2;Nepal;Negative;27
2017;2;New Zealand;Positive;3
2017;2;Nigeria;Positive;20
2017;2;Nigeria;Negative;15
2017;2;Not clarified;Positive;6
2017;2;Not clarified;Negative;2
2017;2;Pakistan;Positive;19
2017;2;Pakistan;Negative;3
2017;2;Panama;Positive;1
2017;2;Peru;Positive;11
2017;2;Peru;Negative;3
2017;2;Philippines;Positive;49
2017;2;Philippines;Negative;3
2017;2;Russian Federation;Positive;136
2017;2;Russian Federation;Negative;35
2017;2;Rwanda;Positive;1
2017;2;Rwanda;Negative;1
2017;2;Serbia;Positive;9
2017;2;Serbia;Negative;1
2017;2;Sierra Leone;Positive;1
2017;2;Singapore;Positive;6
2017;2;Somalia;Positive;23
2017;2;Somalia;Negative;8
2017;2;South Africa;Positive;1
2017;2;South Sudan;Negative;1
2017;2;Sri Lanka;Positive;5
2017;2;Sri Lanka;Negative;2
2017;2;Stateless;Positive;1
2017;2;Sudan;Positive;1
2017;2;Syrian Arab Republic;Positive;25
2017;2;Syrian Arab Republic;Negative;1
2017;2;Taiwan;Positive;9
2017;2;Tanzania, United Republic of;Positive;2
2017;2;Thailand;Positive;30
2017;2;Thailand;Negative;11
2017;2;Tunisia;Positive;4
2017;2;Turkey;Positive;36
2017;2;Turkey;Negative;4
2017;2;Uganda;Positive;2
2017;2;Ukraine;Positive;175
2017;2;Ukraine;Negative;9
2017;2;United States;Positive;58
2017;2;United States;Negative;3
2017;2;Uzbekistan;Positive;14
2017;2;Uzbekistan;Negative;1
2017;2;Venezuela;Positive;1
2017;2;Viet Nam;Positive;29
2017;2;Viet Nam;Negative;9
2017;2;Zambia;Positive;3
2017;2;Zimbabwe;Positive;1
2017;3;Afghanistan;Positive;31
2017;3;Afghanistan;Negative;6
2017;3;Albania;Positive;7
2017;3;Albania;Negative;4
2017;3;Algeria;Positive;8
2017;3;Algeria;Negative;2
2017;3;Argentina;Positive;1
2017;3;Argentina;Negative;2
2017;3;Armenia;Positive;2
2017;3;Australia;Positive;19
2017;3;Australia;Negative;2
2017;3;Azerbaijan;Positive;2
2017;3;Bangladesh;Positive;8
2017;3;Bangladesh;Negative;6
2017;3;Belarus;Positive;13
2017;3;Belarus;Negative;1
2017;3;Bosnia and Herzegovina;Positive;7
2017;3;Bosnia and Herzegovina;Negative;2
2017;3;Brazil;Positive;14
2017;3;Brazil;Negative;3
2017;3;Burkina Faso;Positive;3
2017;3;Cambodia;Negative;1
2017;3;Cameroon;Positive;24
2017;3;Cameroon;Negative;5
2017;3;Canada;Positive;9
2017;3;Canada;Negative;2
2017;3;Chile;Positive;4
2017;3;China;Positive;79
2017;3;China;Negative;14
2017;3;Colombia;Positive;4
2017;3;Congo (Congo-Kinshasa);Positive;4
2017;3;Congo (Congo-Kinshasa);Negative;5
2017;3;Côte dIvoire;Positive;4
2017;3;Côte dIvoire;Negative;1
2017;3;Cuba;Positive;2
2017;3;Ecuador;Positive;1
2017;3;Egypt;Positive;9
2017;3;Egypt;Negative;2
2017;3;El Salvador;Positive;1
2017;3;Eritrea;Positive;1
2017;3;Ethiopia;Positive;10
2017;3;Ethiopia;Negative;4
2017;3;Gambia;Positive;6
2017;3;Gambia;Negative;3
2017;3;Georgia;Positive;1
2017;3;Georgia;Negative;3
2017;3;Ghana;Positive;16
2017;3;Ghana;Negative;1
2017;3;Guinea;Positive;1
2017;3;India;Positive;126
2017;3;India;Negative;6
2017;3;Indonesia;Positive;7
2017;3;Indonesia;Negative;1
2017;3;Iran, Islamic Republic of;Positive;33
2017;3;Iran, Islamic Republic of;Negative;2
2017;3;Iraq;Positive;127
2017;3;Iraq;Negative;28
2017;3;Israel;Positive;1
2017;3;Jamaica;Positive;2
2017;3;Japan;Positive;23
2017;3;Jordan;Positive;4
2017;3;Kazakstan;Positive;3
2017;3;Kenya;Positive;4
2017;3;Kenya;Negative;1
2017;3;Korea, Republic of (South Korea);Positive;5
2017;3;Kosovo;Positive;29
2017;3;Kosovo;Negative;13
2017;3;Kyrgyzstan;Positive;2
2017;3;Kyrgyzstan;Negative;4
2017;3;Lao Peoples Democratic Republic;Negative;1
2017;3;Lebanon;Positive;1
2017;3;Liberia;Positive;1
2017;3;Libyan Arab Jamahiriya;Negative;1
2017;3;Malawi;Positive;1
2017;3;Malaysia;Positive;5
2017;3;Malaysia;Negative;1
2017;3;Mali;Positive;1
2017;3;Mexico;Positive;6
2017;3;Moldova, Republic of;Positive;4
2017;3;Morocco;Positive;9
2017;3;Morocco;Negative;3
2017;3;Myanmar;Positive;1
2017;3;Nepal;Positive;33
2017;3;Nepal;Negative;31
2017;3;New Zealand;Positive;7
2017;3;Nicaragua;Positive;1
2017;3;Nigeria;Positive;29
2017;3;Nigeria;Negative;9
2017;3;North Macedonia;Negative;2
2017;3;Not clarified;Positive;4
2017;3;Not clarified;Negative;7
2017;3;Pakistan;Positive;22
2017;3;Pakistan;Negative;3
2017;3;Peru;Positive;1
2017;3;Philippines;Positive;34
2017;3;Philippines;Negative;8
2017;3;Russian Federation;Positive;165
2017;3;Russian Federation;Negative;23
2017;3;Rwanda;Positive;4
2017;3;Rwanda;Negative;3
2017;3;Serbia;Positive;5
2017;3;Serbia;Negative;1
2017;3;Sierra Leone;Negative;2
2017;3;Singapore;Positive;2
2017;3;Somalia;Positive;40
2017;3;Somalia;Negative;22
2017;3;South Africa;Positive;3
2017;3;Sri Lanka;Positive;6
2017;3;Sri Lanka;Negative;10
2017;3;Stateless;Positive;2
2017;3;Stateless;Negative;1
2017;3;Sudan;Positive;3
2017;3;Sudan;Negative;1
2017;3;Syrian Arab Republic;Positive;23
2017;3;Syrian Arab Republic;Negative;1
